0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
0.9598014343078932;0.6065427795850841;0.791953420771835;0.02829164674101083;0.5282112849859057;0.006304546974313111;-0.2386007937607021;-0.8461750237340919;-0.6805792952632173;-0.03694139584113258;-0.7069565649998537;-0.6584938544346507;0.38384655556254044;-0.06947388375405156;-0.7009541911232029;-0.244020220465857;-0.07200510359257996;-0.5490393743153487;0.8146143765588439;-0.5181130308442532;-0.2790881236749718;-0.9449131341710092;-0.2791773284166509;-0.8127399391021368;-0.41770460782967084;0.6989155544561465
-0.17745178439237194;-0.730256823578397;-0.03160370390030386;-1.1503384386592717;0.22194640822680423;0.24856991433192532;-0.19145776789339997;-0.7375097529173237;0.9976434905706454;1.1538304375128892;0.2880017176366451;-1.452682155561206;0.3786488081195927;0.2503560951217411;-0.40095309810616137;1.0258200623618192;-0.27987957496906163;-0.36620024879263835;-0.5057652293619219;0.25217956832043165;0.8696820426756402;0.5719450611575525;0.06279568611129224;-0.6033774894690201;-1.023478808110712;0.07604295436110743
0.40568391538779935;-0.970591189422709;-0.794552716306466;-0.8717118287128033;-0.5397127129676581;-0.9125146755043505;-0.2239999960883568;0.7574731250511856;0.791068224524023;-0.773518399656497;0.10724101026888251;-0.18546590626437057;0.40992758190170053;0.014665646432213759;-0.008794671426997419;-0.98325820053682;-0.551491263093021;-0.021472805396592524;-0.3591562021084605;-0.25086358150030014;1.1140634987339535;-0.8007303648627201;0.23935390206465962;-0.27571849263114145;-1.0354171180222387;0.18664000695146524
0.07379298535856278;0.4799602861504562;0.5134449180051983;-0.6110242774647375;0.17674093794503146;0.48888452162673424;-0.41360636973059844;0.5771938996157397;0.24395830022739082;-0.5230326113911961;-0.4001843171914889;0.25367761871685157;-0.1266480192089193;0.24252362799451402;-0.8869081728158398;-0.1588395849407889;0.5834259794254029;0.3126743606423882;0.5472128837868023;-1.0131899253276322;-0.577267932979466;-0.34162952145513775;0.5214066510831445;-0.5186061727628228;0.021231788215975347;0.1612829533754442
-0.0552;-0.9285901616591057;-0.012672218072668624;-0.2161647126342746;0.12503279643011997;-0.6713044767795374;-0.33709593710062546;0.1665446364245297;0.329423275348087;0.18873111018907246;0.8762214830880289;-0.00707026365287653;-0.6117657126148104;0.19979017621658482;-0.33328252242502554;-0.3920112085182816;-0.8757292332072112;-0.551603212103071;0.17728893019053554;0.33934741035533705;0.6964387243155541;-0.07999624091411481;0.19752158407123274;-0.7091899362926752;-0.5863740926068418;0.17175249298550718
0.11865765155979718;0.035838273996220506;-0.7302536659193477;-0.06510438833417968;-0.6296299467046583;0.45133646496607405;0.8694963365416498;-0.8189035788781606;0.9735406601224741;-0.4353218614967622;-0.8507558155783216;-0.932938093924765;-0.36548832019651695;-0.09689827277428445;-0.8262153044043449;-0.9174762389107082;-0.05240036177827838;-0.0562307664646609;0.5105549182747978;0.0017359369066518998;-0.5641793977854146;-0.14179702362916025;-0.09029593027738987;-0.28132080594773123;0.07142315583826274;-0.43251181633106967
-3.396274810517144;-0.5413590360783516;-0.9183359208735541;0.2553331866618887;-1.1482617294653934;-1.086338234630266;-1.1205429543560979;-0.17491060479276505;-0.0333149010253123;-0.24049039266703773;-0.8159971842746135;-0.39277328802514966;0.39530015420339115;-0.321592129277768;0.3300106247688359;-0.5684434586937513;-1.3283542302206144;-0.6202412803612578;-0.2499004702507493;-1.1647731100200178;-0.6510940123775777;-1.4719991601053213;-1.1659751966102752;-0.8487321239304709;-0.778502952933637;-0.5926900048114994
0.5968953689485078;-0.9771859521232353;-1.6775937508258172;-0.611726668752356;-0.6849145734481746;0.46154423279089885;-0.6293592017410022;-1.2644392183183173;0.3349915378357621;0.19858901118848;-0.03981107575603746;0.5620177232293212;0.14067409335362555;-0.012029203119094164;-0.5312655560053754;-0.04807715048024155;-0.37170873415666;-0.9667411429443715;0.2739896577513169;-0.8758612959688482;-0.8555237722691902;0.5701786946839277;-1.0748761932931197;-0.29743664101635797;0.6535735008047052;-1.005572626943515
0.6016467649963996;0.9205875969825179;-1.2044572700567966;1.1489341685562269;-0.22575593991190207;0.17787984939320192;-0.17843835657184168;-0.7210123878044814;-0.7139412668743296;0.736824577379794;-0.9937841832951498;0.26676913776052197;-0.13026268886282766;-0.09836206648495553;-0.6176313929791102;-0.5677991856222472;-0.10762371840986643;-0.2573518583069293;-1.187719788982863;-0.17614572055026592;0.41200047308456006;0.4783010765743763;-0.7851903495384542;0.02820697505409263;-1.347256256571244;0.28655877987483863
0.24601872514969889;-1.1449748508924138;-0.057856183062335434;-0.8069372277482656;-0.9975535670652997;-1.2280668877239302;0.005849631403998054;-0.1146222242918121;-0.7784465635476077;0.3899648716724851;-0.8657259825124359;0.45174472804370375;0.7299114075762471;-0.410749541179041;-0.1659736565610624;-0.5327760354004434;-0.2227563596183823;-0.768689892911692;0.3785004587368193;-0.004772723727657484;0.3366970160840078;-0.012164046926080507;-0.6680902819938552;0.37151624827750956;0.06563323448485087;-0.16709652764714833
-0.29012562717935714;-0.9514978851306062;0.37332081473690254;0.037842889368820846;-0.953994130505233;0.6388104914562811;-0.1429092458907516;-0.4838281902272943;-0.5291551722269106;0.27873932716086475;-0.8141129553988736;-1.1935800590880732;0.33259193236188556;0.10432484922657984;-0.7872260179588931;0.40424270127367484;0.4897353793021235;-1.1004829609324043;0.4997505962290324;-0.6548700291590955;-0.07269562268374392;0.23820017237112742;-1.091506751721375;-0.7649785747091111;0.16972151287647352;-0.30220846459163647
-1.6673332347426435;-1.1285622978841563;0.3867332523535062;-0.2716238422233312;-0.9409419454602738;-0.6422232174541812;-0.060763930751880454;0.050511808757335186;-1.0134221484420705;-0.6592395027910275;-1.132055448998598;-1.0744314932399144;-0.4115991233101838;-1.3717743137037548;-0.23753480861544035;-0.10963042695105578;-0.6727688198263437;0.09123419532736846;0.6979082229227281;-1.1329176521312725;-0.8093653383143227;0.04798598574097437;-0.8142860448384897;-1.1417998844387192;0.18343719173630835;-1.2252200267129536
-3.1119479415726143;-1.3171509360802733;-0.17754291883243975;-1.069169923944738;0.3039093439344765;-1.2959954143163896;-0.3334006465082759;-0.9172150303586996;-0.774664177232987;-1.2237926658831153;-0.11765824436964656;-0.16953407574739135;0.1405002392432387;-0.03741169645759632;-0.9084932797288957;-1.0039003970110625;-0.1502065518830012;-0.17767510442590065;-0.11687844983077328;-0.9956808494245785;0.6643836900308733;-1.1429439355814335;0.0762166767341967;0.4351622904136586;-0.26938531983886027;0.30748222762255306
0.520375736465765;0.5479210745663353;0.2054477521904521;0.3408564495634926;-0.9313502585006541;0.5437519191068401;0.6710209255124057;0.044997321200934276;0.4371939780880454;0.10057166348403375;0.9175705340388135;-0.09171324430373094;0.7601926345018665;0.4316622270496439;0.9203374031113785;-0.24564498672302257;0.6266660130273086;0.10170427262867576;-0.6594286199809674;-0.09434196223510066;-0.20256104390543542;0.6110647873502919;0.5298196813393495;0.3481818525648424;-0.6123355854069459;-0.15492505651765642
-0.07980051711066799;0.05353350684154176;0.23135597643094186;-0.9268691659147805;0.538567385882492;-0.9374200106334722;-0.7865682711068264;0.03514023584016265;-0.3592732129354746;0.4299567107319075;0.853918195283326;0.11134669815819088;-0.7038978081902977;-0.6275665157820396;-0.23420873296365377;0.40401455030129707;-0.3545508325091338;0.36828333568941457;-0.03447164772369877;-0.22081540437060052;0.8250789520529171;-0.11304671686744487;0.5095699593367258;-0.09804990519242966;0.673044955203066;0.4105952470981846
-3.596518168972297;0.6332727729332661;0.6763149185854848;-0.3705807354180981;-0.7903970102064233;0.1676187059854468;-1.2870544821650756;-0.5410419748098431;-0.9922174948899989;0.6153291600337849;0.38494610915956173;0.05808091715863136;-0.6145605230283634;0.5064613958019429;0.0322548643918693;-1.2124158611406566;0.40060134686311694;0.13450002418850737;0.8756961747135359;-1.1682211498832016;-0.08749026514498003;-0.6700689306423497;0.5639001921404996;-0.0978383978398938;-1.2981341099990529;-0.36129659199096653
-3.598131592132624;-0.0766152260729886;-0.4303621109543762;-0.06250197193959965;-0.0637479189575731;0.8849192442406918;0.13544322883217613;0.3169734894579225;-0.16395994905162217;0.535247091029765;0.2520704169144675;-0.7208055112781679;-0.012907688414219779;0.8987343345588888;0.30074499136944416;-0.7411235675965941;0.077704682549045;-0.1289528267209766;0.559878666483295;-0.5923472864863006;-0.05793273100165458;-0.6515908171519608;-0.8346539543427735;-0.6424270993753897;-0.09746632182031692;-0.4495404712576829
-0.40543174812182425;0.41981870656408593;0.756853857232608;-0.21842932152565125;-0.7300480606524682;0.4478819295947472;-0.20058887440427808;-0.9879421326351225;0.014481256912072063;-0.866795851057653;-0.8796824137896616;-0.4532869916736618;-0.06729980413859663;-0.6010097056797723;-0.13440111543695962;-0.544211760732561;0.4188831978298683;-0.46777229260686437;0.822735711558053;-0.9018812298800376;-1.0955862594712402;-0.3667188796249948;-0.42520774234502234;-0.6667249002149809;-0.29019631285842323;0.21286105370616995
-4.504533382918784;0.5698496630167252;0.47460611210311715;-0.9659230644620919;0.5090302285362286;0.740023360394744;-0.18295973719388614;-0.7382420059360855;-1.1643945964533877;-1.0197498902329354;-0.5176854448204504;-0.5630485468568017;0.1604910351496547;0.883551157892283;-0.5350589724696105;-0.3147011865780873;-0.16937564550486453;0.10814169124227901;0.24588820395210767;0.3747483514627298;-0.32409753700661903;0.9042979524700439;-0.20195947363620584;-1.0061594386487605;1.202253048033289;0.37700184849370977
0.5626772531168394;-0.5346546153677421;-0.5986224500106007;-0.08639024980119135;0.8118460087255006;-0.7986432398166745;-0.25794845280503964;0.46906531810976393;-0.2639686691387604;-0.042129226277676596;0.05675317921274287;0.003139402909746194;0.6066287378907822;0.22587841250199023;-0.5166636719073301;-0.7629293580224363;-1.0186370075541413;0.23838575560239594;-0.40719092032860343;0.4072571573840443;-1.2209822686359724;-0.7375893758129262;0.7162783625016287;-0.875779218000496;0.26464968684613727;-0.1372202529865491
0.12124772155020132;0.7133663149658656;0.15209349202595537;-0.8912096122944092;-0.7704291784257356;0.13828126108898536;-1.3410444667937869;-0.00031964246391937083;0.39125920463941044;-1.276994970124565;-0.6106971047850945;0.7939424714868543;-1.0821847851300608;0.09689165807351677;-0.13857730523774914;-0.5394876617662198;-0.49275317227021753;0.3452772823661402;0.14496932485536032;-0.44223335085987436;0.32663677922495654;0.04758770578638532;0.8120783249447294;0.6548322843462598;-0.5735189557941676;-0.746758297502472
-0.42419498266388395;0.116907229697935;-0.40121913542799414;0.48441133689094446;-0.6757775897325471;-0.9949089773887402;0.2740950220297861;0.21214251170526957;-0.5124513337618055;-1.1024498611660019;-0.14310844097690695;-0.7813032541400238;-0.37969211085815463;0.33508009139613415;0.2746428797897504;1.0832012205561348;-0.05698384239919526;-0.2547001358029557;0.19422088894301862;-0.27638812232211724;-0.707894861546398;-0.9163679407088802;-0.6641919068555521;-0.24677622228493584;0.44091555741478694;-0.005955860201626976
-3.227678112783801;0.5061225393799571;0.6069429890760809;0.11967068763600258;0.060460752042689817;-0.15880270276345065;-0.8957685359203791;0.7978479548378474;-0.5766227953938872;0.013645051817811294;0.9082712392639805;0.1540408387590217;0.0031993556231296526;-0.19271476781530505;-0.38088375861144;-0.8709375905024416;0.41159453852437095;-0.5978560178983783;-0.9219915180059227;0.3366489942716701;-0.5952532867712882;-0.9537759358083538;-0.511455421931145;-0.01602138950653875;-0.392742431548926;0.33477609496522887
-0.832715115226826;0.735450079813613;0.9163144404833358;-1.1460322440877566;-0.771316690690421;-1.177063500350579;0.15589876934028263;0.030417785813409575;0.6820514583690483;0.381769645717855;-1.0132110285384317;0.2485481831638787;0.38226840813280655;-0.948506240672699;0.6271493201874158;0.13187460579617893;-0.43688764538300434;0.2862037640817075;1.2792206280679008;-0.8823848719470306;-0.536736380314106;-0.75558752766739;-0.4360026785712238;-0.6038200575154393;0.5269721282618287;0.20200610457156906
-2.928644834372762;0.14328521791356236;-0.38519954684124696;0.7344727218425076;-0.9299375610121021;-0.3147779358845208;-0.5770963979343925;-0.9913955998206192;0.035432723206399265;-0.5987191147374286;-0.16626242829286986;-0.13163712531181104;-0.20678801793093604;-1.489585530208791;-0.9621863332095666;0.29287494124215746;-0.14619182452547114;-0.6903477113496014;-0.9567533543977812;0.5248986200083985;0.08918942535083567;0.14018209131034826;-0.3070910438020633;0.27875105651184023;0.48421569178001717;-0.7518601620499857
-3.037967418570149;0.5412630712575127;0.12240647697164125;-1.0712518213318263;0.08249472524305419;-0.10573516928827613;-1.1860497348083165;-0.10415606776621121;-0.375297003761705;-0.39648013400117205;0.4034046723620148;0.42688823649579977;0.09219783191275968;0.2881262585570886;-0.9454431527649705;-0.11626482264666792;0.6249425767507606;0.1357668044481229;0.31855292144774255;-0.5236268108892712;-0.7302599963371845;0.3312315798502099;-0.5501226657198744;-0.10703859641608056;-0.5764453872029032;0.6644970852290223
-3.7505316192489566;-0.9784992775942375;0.10837401609602432;0.8499373259996523;-0.2428163975959711;-0.3585762983795334;0.597060166634669;-1.3477780392694931;0.7983973469424006;-0.3520475447993387;0.20684989673467916;-0.3573727798459414;0.23156137324328932;-0.43974419676792026;-0.4541569426724274;0.05730063687489979;-0.7971227589835154;0.5353624553160453;-0.23029107669982385;0.5749517060105978;-0.869619199967031;-0.3830581861775239;-1.0350773806593665;-0.5329627187252893;-0.6989829476790121;-0.9864583285792003
0.9262454114654904;-0.41947520763625235;0.4013881085110768;0.04381923531654389;-0.5974203879634518;0.6549371894855386;-0.3901625077788259;0.18763810682290308;-0.8389614313206627;-0.9303262659712878;-0.5939371851724237;0.6151212976905964;0.5716499400121634;-0.8605818371270597;-0.9015372043118304;1.8692598700980103;0.037563443228695065;0.048040868294991865;0.2328546449624504;0.04695960630630213;-0.04903221324169223;-0.20841912837936416;0.2891751081716963;-0.08244471009517715;-0.534189576762772;0.26497612429646134
-2.532654339630551;0.5064811866070782;-0.6150508728890464;-0.5306279520204724;-0.4079138455587305;0.4072349949280011;0.5208659715102172;0.8455303258878197;-0.14136396139890445;-0.0891321139978007;0.14684755276547523;-1.0811473727403995;-1.0173408486975155;-0.3417975754500087;0.07159565164622124;-0.7517580530001571;-0.5332562718321855;-0.034144773874663546;-0.3259348562752164;0.33126327149057044;1.03081942298754;0.1292430628677514;0.24749356848436305;0.1068556263741458;-0.7909516549469269;0.7226595293333284
